bs,region,theta,pi,tajimas_d,n_call
37,intron_enhancers,0.0004824513975187074,0.0005000081584143237,0.130730480105488,3840394
38,intron_enhancers,0.00048615834923567205,0.0005076713534443976,0.15896749981575184,3789056
39,intron_enhancers,0.000493302853032717,0.0005070819487674919,0.10034605928159576,3920236
40,intron_enhancers,0.0004884609470742709,0.000500612469808319,0.08936927772653741,3823438
41,intron_enhancers,0.0004875345808503466,0.0004965664627027071,0.06655200561052566,3851816
42,intron_enhancers,0.0004859074769297798,0.0005010529155433068,0.11197434035868586,3908847
43,intron_enhancers,0.0004922499578560624,0.0005002648078119756,0.058492954542650515,3943433
44,intron_enhancers,0.0004874458247561412,0.000505861427471023,0.1357205381516203,3800165
45,intron_enhancers,0.000492662278124014,0.0005039304784747519,0.08216704601772949,3906181
46,intron_enhancers,0.00048664824077557337,0.0004961617653234925,0.07022870956904695,3860594
47,intron_enhancers,0.0004828812772410038,0.0004870236962674358,0.030817793468993014,3878720
48,intron_enhancers,0.0004969011225208187,0.0005097404125765827,0.0928244890599883,3852144
49,intron_enhancers,0.00047785267784652047,0.0004908824368685001,0.09795479128344443,3817218
50,intron_enhancers,0.0004957935598082437,0.0005087384853573038,0.09379763912891248,3900542
51,intron_enhancers,0.0004830987002528504,0.0004990207688171926,0.1184005573032984,3928910
52,intron_enhancers,0.0004847972730621568,0.00048764939692894283,0.021134751128155216,3887277
53,intron_enhancers,0.00048493909767748203,0.0004919816165213458,0.052170800640570246,3835286
54,intron_enhancers,0.00048376743416116044,0.0004965379461316146,0.0948322739465105,3795814
55,intron_enhancers,0.0004852570509656427,0.0004946684754961293,0.06967456979792436,3926902
56,intron_enhancers,0.0004880721964713123,0.0004961765069325745,0.0596518258156837,3926660
57,intron_enhancers,0.00048134613759105266,0.0004986152514290002,0.12888373487866583,3838520
58,intron_enhancers,0.0004937755007560602,0.0005039966538599635,0.07436329138872186,3801395
59,intron_enhancers,0.0004856866242741438,0.0004970683418365128,0.08418576072070644,3836006
60,intron_enhancers,0.0004888338624298042,0.0004989423398100969,0.07428696443058341,3837630
61,intron_enhancers,0.0004772015113074269,0.000486184347762872,0.06762337364703462,3862871
62,intron_enhancers,0.0004941055947347184,0.0005141004462851476,0.14537457655708794,3839652
63,intron_enhancers,0.0004862517784633731,0.000496454627501081,0.07537876340433339,3871680
64,intron_enhancers,0.00048656761056839145,0.0004933842203314749,0.0503287598852179,3921173
65,intron_enhancers,0.0004898179603027736,0.0005108745656569104,0.15443568071611857,3966515
66,intron_enhancers,0.0004874838153218106,0.0004976860428117084,0.0751840082395627,3906325
67,intron_enhancers,0.0004813822211064979,0.0004926394958495982,0.08400995410350096,3882780
68,intron_enhancers,0.00048570274545130324,0.0004980977143776827,0.09167782191460433,3891068
69,intron_enhancers,0.00048217676481061936,0.0004989751405943139,0.125155181541305,3883053
70,intron_enhancers,0.0004892529338350564,0.0005035612275699009,0.10506087025084457,3799278
71,intron_enhancers,0.0004895040181802316,0.0004994746342856217,0.07317449714470324,3969497
72,intron_enhancers,0.0004867474343326817,0.0004928328079870943,0.04491284825557189,3828527
73,intron_enhancers,0.000496487555191586,0.0005071148795065113,0.07689684226943504,3888179
74,intron_enhancers,0.0004912322993064105,0.0005081290225418406,0.12356792093549776,3864730
75,intron_enhancers,0.0004916726847979798,0.0005033234860878189,0.08512794277799608,3914043
76,intron_enhancers,0.00048701855854994613,0.0005052554643415882,0.13452161443442281,3813186
77,intron_enhancers,0.0004851678764985162,0.0005061674805496238,0.15549379485205378,4004532
78,intron_enhancers,0.0004855134190832404,0.0005035965754602026,0.13380203759688772,3900094
79,intron_enhancers,0.0004788880785393165,0.000493270114500141,0.10788794719880385,3881508
80,intron_enhancers,0.0004903036232924608,0.0005137475194445395,0.17177242862243777,3840122
81,intron_enhancers,0.00048049593400464836,0.0004946695702090316,0.1059685315390702,3840849
82,intron_enhancers,0.00048092937504729623,0.0004958121680235365,0.11117039445004893,3852102
83,intron_enhancers,0.0004846087438879706,0.0005007135367306088,0.11938474791972704,3799402
84,intron_enhancers,0.0004890087858282317,0.0004996470955200213,0.07815263619132837,3825294
85,intron_enhancers,0.0004938137404885822,0.0005072534841247827,0.09777315477616551,3882742
86,intron_enhancers,0.0004937834959873173,0.0005168064335333561,0.1675019539944717,3976352
87,intron_enhancers,0.0004807543700533135,0.0004911011769861297,0.07731575733677683,3828971
88,intron_enhancers,0.0004857436023321423,0.0004960572014642247,0.07627616502084117,3806860
89,intron_enhancers,0.00048304840907449696,0.0004973843041174818,0.10661458350861766,3757514
90,intron_enhancers,0.0004741686969876873,0.0004883259329966375,0.10725776207923508,3842805
91,intron_enhancers,0.000492318805050126,0.0005059234489526201,0.09927249658998334,3811336
92,intron_enhancers,0.00048297850340307585,0.0005043002690568644,0.15859244014850546,3860623
93,intron_enhancers,0.0004934095950173335,0.0005023901212288823,0.06538589222375918,3840722
94,intron_enhancers,0.00048358141672215577,0.0005003738613366727,0.12474797758981812,3903259
95,intron_enhancers,0.00048396532898587385,0.0004993834200293826,0.11444711149821252,3883768
96,intron_enhancers,0.0004892843064827934,0.00050407081270176,0.10856519879223503,3793775
97,intron_enhancers,0.0004836736284426124,0.000496452868208949,0.09491611678870232,3860395
98,intron_enhancers,0.00048708974335666367,0.0004961550602534529,0.06685845862075164,3724137
99,intron_enhancers,0.00048552257089211934,0.0005035209971878206,0.1331720086177947,3856736
100,intron_enhancers,0.00048128784069105605,0.000493605568723925,0.09194260969062501,3966862
0,utr,0.00044215456926130075,0.0004359279629831569,-0.05060735024560553,33377196
1,utr,0.00043984895838321345,0.00043442355479989344,-0.04432662465344678,33350311
2,utr,0.00043956845486235643,0.0004333877681289318,-0.05052969289146677,33783341
3,utr,0.0004383696241145993,0.00043242528234153704,-0.04873037759901043,33896765
4,utr,0.00044526442336087393,0.0004398472047670863,-0.04372147026985223,33272189
5,utr,0.00044188043327058116,0.0004371903296705154,-0.038142922868684107,33388682
6,utr,0.00043768136340740604,0.0004266037849622596,-0.09095423412448096,33456192
7,utr,0.0004420305046137589,0.00043817856427749626,-0.031315802798786534,33275953
8,utr,0.0004455627359833533,0.0004384996489010482,-0.0569668288772495,33175794
9,utr,0.00044244516397880137,0.0004356180885135501,-0.05545132941327375,33986329
10,utr,0.00044294856745621947,0.0004353333536715591,-0.06178245460859555,33393859
11,utr,0.0004403397852133454,0.00043604310162873695,-0.03506564468865837,33624816
12,utr,0.000446575488674134,0.0004403167022020802,-0.05036534471097143,33429013
13,utr,0.00044317304508348127,0.0004346492656185253,-0.06911863655060295,33276780
14,utr,0.0004407479388133187,0.0004340386696980276,-0.054704262804865844,33385922
15,utr,0.00044351349761257667,0.000437401009051773,-0.049527652441215916,33609036
16,utr,0.00043859228987521375,0.00043410598063945306,-0.036759059817248585,33448801
17,utr,0.00044461938316662185,0.00043663066793628086,-0.0645690995557073,32994417
18,utr,0.00044308034977834967,0.0004373615247574409,-0.046383176979071405,33096439
19,utr,0.00044347213018404403,0.0004402177266158733,-0.026371891602095163,33117974
20,utr,0.00043985818301482357,0.0004338486222646401,-0.0490982715204591,33302321
21,utr,0.000441321630837329,0.0004364843589907938,-0.03938958435932253,33143783
22,utr,0.00043874099957269877,0.0004305453232087684,-0.0671294076055231,33518600
23,utr,0.00043966135258894094,0.0004317491210168821,-0.06467208536395708,33344544
24,utr,0.00043951150798761775,0.00043469656916378786,-0.039369206411248255,33311024
25,utr,0.0004436023996314117,0.0004393351150280419,-0.03456958674739902,33509001
26,utr,0.00044060303530221,0.00043636146328653833,-0.03459516736780152,33133593
27,utr,0.0004431917737625476,0.00043628784656709864,-0.05598105689058039,33721497
28,utr,0.00044159368027007524,0.0004336468785354995,-0.06467044955561105,33482720
29,utr,0.00043932485564089944,0.0004299125429372993,-0.07699214771676931,32908319
30,utr,0.00044503773081657866,0.00044111684588857937,-0.031660935991286165,33431767
31,utr,0.00044164024683953783,0.00043660572230783736,-0.040966227568682484,33177654
32,utr,0.00044511791141272424,0.00044221020503947906,-0.023475339450134372,33297112
33,utr,0.0004396549925900681,0.000435256343886726,-0.03595370521554913,33681091
34,utr,0.0004450089949378474,0.00043739749673191267,-0.06146642436336256,33597768
35,utr,0.00043939272656444764,0.00043216990675839834,-0.05907310247889182,32905188
36,utr,0.00044175342015079764,0.00044279492665535145,0.008472630519476861,33239543
37,utr,0.00044127852212324186,0.00043447265231776646,-0.055425208082249024,33716083
38,utr,0.0004449874354173974,0.0004355387782304356,-0.07630601597216904,33356994
39,utr,0.00044514457593285747,0.0004380611776670259,-0.05718430921035196,33142887
40,utr,0.0004456217781846528,0.00043508756615189486,-0.08495177009615877,33860033
41,utr,0.00044495313073767713,0.0004390582278894686,-0.047610085846375126,33585118
42,utr,0.0004436352575604496,0.00043638835769858685,-0.05870330955470079,33373106
43,utr,0.0004423367769099359,0.00043616631873404863,-0.05013037025724385,33734804
44,utr,0.0004418159390077409,0.0004339689386463954,-0.06382611869281297,33144075
45,utr,0.0004455128644805708,0.00044207164686588935,-0.027757998065557253,33037030
46,utr,0.0004429948065739443,0.0004385215908793079,-0.036287531851889106,33181735
47,utr,0.0004425539107417509,0.0004363896368735984,-0.05005553320248833,33406679
48,utr,0.00044009647953180875,0.00043287440072388125,-0.058972655802704964,33606373
49,utr,0.00044319605355501554,0.00043491390862026853,-0.0671557574058265,33297310
50,utr,0.0004419600487134649,0.0004332054425664802,-0.07118523628180516,33422940
51,utr,0.0004413553396140364,0.00043340925280884514,-0.06469950892185256,33060110
52,utr,0.0004422058428339208,0.0004366055666922079,-0.045511518460742084,33449947
53,utr,0.0004416090994994037,0.0004359028303210987,-0.046435536443040173,33287797
54,utr,0.00044201414135596297,0.00043688751321364157,-0.04168041858213417,33555178
55,utr,0.00044361977423354216,0.00043943516635478163,-0.03389849107525395,33553128
56,utr,0.00044544244349523315,0.000440204236511141,-0.042259801487883476,33257929
57,utr,0.00044253183818244876,0.0004361321722444755,-0.051969559162502316,33255216
58,utr,0.0004459148150780208,0.0004394697802351087,-0.05194092141574633,33051013
59,utr,0.0004460144821882692,0.0004384734844605948,-0.06075980426634608,33407114
60,utr,0.000442285855855365,0.00043617905753980194,-0.04961885514938827,33217468
61,utr,0.00044017248526105536,0.0004325822901063045,-0.06196783812223828,33502159
62,utr,0.00044315386465719144,0.00043823770638111697,-0.039866462896584215,33423876
63,utr,0.00044192626100464334,0.0004333592132280939,-0.06966547115167859,33223146
64,utr,0.00043837348778528795,0.0004312108114754301,-0.058717453523926086,33443972
65,utr,0.00043885073149000037,0.0004300832165803681,-0.07179526967326523,33371442
66,utr,0.0004404410662158384,0.0004362199919277446,-0.03444065123297826,33281619
67,utr,0.00044188793215033665,0.0004329328060107561,-0.07282754942257623,33120234
68,utr,0.0004434912498830828,0.00044292272854646155,-0.004606786169891429,33323984
69,utr,0.0004446857844768191,0.0004344038465810327,-0.08309178930422177,33295712
70,utr,0.0004417239666771703,0.00043494078393337723,-0.055184735499694985,33566055
71,utr,0.0004432768908598467,0.0004369409947808382,-0.05136522027189796,33123369
72,utr,0.0004437673435720473,0.0004356511927887882,-0.06572507572874219,33282472
73,utr,0.0004440504523421897,0.0004362386347375962,-0.06322024231790226,33339004
74,utr,0.0004429613761682234,0.0004366306715822394,-0.05135970408030535,33337220
75,utr,0.0004410533552974274,0.000431707014465546,-0.07615296329095354,33479980
76,utr,0.0004461103512837469,0.00043764578800963,-0.0681865539220554,33353307
77,utr,0.0004444174934483059,0.00044069501340016033,-0.03010079121685382,33782419
78,utr,0.0004447099199320753,0.000439175515931893,-0.044722939015669795,33160332
79,utr,0.00044289148275507214,0.0004354203867899331,-0.06062102995309233,33342481
80,utr,0.0004429398699549018,0.0004367533836329809,-0.05019211126608461,33118555
81,utr,0.00044318076893165207,0.0004363494134250521,-0.0553939502539588,33370556
82,utr,0.0004433615460211698,0.0004369177497858415,-0.0522300291710127,33568801
83,utr,0.0004417637416864548,0.0004348335634614667,-0.05637552585378945,33343619
84,utr,0.00044513915451447646,0.0004387957440415076,-0.05121100171700194,33064284
85,utr,0.00044116809455562204,0.00043429216288061624,-0.056009802602244065,33883958
86,utr,0.0004445452133648828,0.00043594363201087484,-0.06953425886606636,33439863
87,utr,0.0004408334570624753,0.00043424208090469857,-0.053732609169976304,33586188
88,utr,0.00044264802462656817,0.00043719566998224354,-0.04426514334456098,33337081
89,utr,0.0004476384343582673,0.0004405639647830616,-0.056794097832294214,33558024
90,utr,0.0004408922507099869,0.000433950518073495,-0.05658115024669549,33541339
91,utr,0.0004438203762273738,0.0004407601086403417,-0.024779284414045467,33695962
92,utr,0.00044549480859324043,0.0004385217579866829,-0.05624924971521147,33520695
93,utr,0.0004438352401924215,0.0004369756627235397,-0.05554081383387683,33790983
94,utr,0.0004387681501521842,0.00043218366803411185,-0.05392901034150884,33040979
95,utr,0.00044301696234751457,0.00043721176920814657,-0.04709042541581849,33288504
96,utr,0.0004420096586956111,0.0004333762742178602,-0.07019168814775671,33472071
97,utr,0.0004404100382486973,0.00042866542306151535,-0.0958335803978618,33233324
98,utr,0.0004411403785867918,0.0004357000315820516,-0.0443185954762051,33280874
99,utr,0.00044165643712120605,0.00043438297108826143,-0.059182460634098516,33194403
100,utr,0.0004428286575852491,0.0004378283651795985,-0.040578509039285,33468761
0,utr_enhancers,0.00046409714403096685,0.00045831300843816777,-0.0446875694817949,684324
1,utr_enhancers,0.00044925462879546145,0.0004629611960383423,0.10938240767842679,675906
2,utr_enhancers,0.00045762502676410864,0.0004592919098613174,0.01305982886053725,683693
3,utr_enhancers,0.0004711936537152066,0.0004832587429667126,0.09181396499790397,688126
4,utr_enhancers,0.00045509766399550453,0.0004436416175148803,-0.09025390076091822,683249
5,utr_enhancers,0.00047240521219599045,0.0004518349526686905,-0.15615208134629313,719499
6,utr_enhancers,0.00045494742080702766,0.0004744992445879974,0.15408579029818473,683946
7,utr_enhancers,0.00044918995602871747,0.0004514757383135195,0.018242789766074484,660249
8,utr_enhancers,0.0004441335169424563,0.00043708332570176287,-0.05690985892536444,676457
9,utr_enhancers,0.00044643251260042687,0.0004343186937784883,-0.09728808843434068,695550
10,utr_enhancers,0.0004594067550619956,0.0004631414021287433,0.02914776726416241,688510
11,utr_enhancers,0.0004705971207801698,0.0004772560206558056,0.05073404386474073,667581
12,utr_enhancers,0.00044478853895457145,0.0004321686767007219,-0.10172312328267383,687514
13,utr_enhancers,0.0004370987533056342,0.0004468741023717022,0.08017686810700295,684891
14,utr_enhancers,0.00047697582528544305,0.00048476151652363696,0.05853171019118782,688776
15,utr_enhancers,0.00047159879421290637,0.0004576851815081545,-0.10578540079271385,674348
16,utr_enhancers,0.00048282296462154366,0.0004974335023207717,0.1085100452272059,681323
17,utr_enhancers,0.0004827436322787763,0.0004659764829340677,-0.12454235400947473,669441
18,utr_enhancers,0.0004716037834173177,0.000471831778706385,0.0017335146706112562,688437
19,utr_enhancers,0.0004745072163549977,0.000476617252257552,0.015944548041457417,674734
20,utr_enhancers,0.0004716005106967095,0.00046488715629486164,-0.051042252777064555,678438
21,utr_enhancers,0.0004570553309565237,0.00043642713402544935,-0.16182063662651747,684076
22,utr_enhancers,0.00046283965307264234,0.00045743183396768794,-0.041893049423326174,681550
23,utr_enhancers,0.00044167357909961387,0.00043304224463304843,-0.07006069179875503,678768
24,utr_enhancers,0.000478535062982888,0.00045540023321693254,-0.17336012399188758,691013
25,utr_enhancers,0.0004334583758983406,0.0004281197240340116,-0.04415703916318137,703506
26,utr_enhancers,0.0004628625389031992,0.0004444070977128717,-0.14296248629715594,681053
27,utr_enhancers,0.00046890741156817084,0.0004884470965487756,0.1494070806201858,666328
28,utr_enhancers,0.0004628350412281483,0.0004583720848167787,-0.03457526900816371,694530
29,utr_enhancers,0.0004741516546975692,0.000470093612101563,-0.030687193345317332,670265
30,utr_enhancers,0.00048128343443032976,0.00048085156057344456,-0.0032174400433184346,658105
31,utr_enhancers,0.00047474650067990293,0.00046905030030834925,-0.04302480447799554,695624
32,utr_enhancers,0.00047132344756032447,0.0004650144086561125,-0.04799551434469738,673377
33,utr_enhancers,0.0004570109960999661,0.0004541236436889504,-0.022653726845542208,701504
34,utr_enhancers,0.0004652571865212313,0.00045676915144018775,-0.06541377521004754,681235
35,utr_enhancers,0.0004587459070428069,0.00044357008951970037,-0.11861244851506594,687632
36,utr_enhancers,0.0004731465499268649,0.0004865957328288152,0.10192046956062517,673955
37,utr_enhancers,0.0004451089501772864,0.0004418976771940716,-0.025867946797565586,709181
38,utr_enhancers,0.0004584046841965068,0.0004635670076238153,0.040375750406817325,670835
39,utr_enhancers,0.0004710074564598331,0.00047773100499118835,0.051185134516445435,685211
40,utr_enhancers,0.0004542254444259278,0.00045618458133364723,0.015463803819164608,676063
41,utr_enhancers,0.0004777557594724648,0.00046317356899802,-0.10944737414788912,686305
42,utr_enhancers,0.00046846823123506163,0.0004651874608428231,-0.025111124483319338,687094
43,utr_enhancers,0.00045925058008567434,0.0004528173708464902,-0.05022927294196341,706955
44,utr_enhancers,0.00047573284882871227,0.00048627659048773673,0.07947760786330889,707254
45,utr_enhancers,0.00047511412224772643,0.00048550884647354127,0.07844900984483574,678837
46,utr_enhancers,0.000490585491067453,0.0005026717168027138,0.08834373710682047,676225
47,utr_enhancers,0.00046426430179817975,0.00045672466440439466,-0.05822903993619399,682230
48,utr_enhancers,0.00046683319683731147,0.0004463110217790733,-0.15762920985822876,692716
49,utr_enhancers,0.0004540167988096081,0.000450566419700653,-0.027247130568950263,678263
50,utr_enhancers,0.00045635039694726,0.0004579339968945538,0.01244255517916196,699700
51,utr_enhancers,0.00047426851859346474,0.0004672714440579292,-0.052899396095744074,670552
52,utr_enhancers,0.0004731939693300849,0.000452356038063536,-0.15789205650444746,663011
53,utr_enhancers,0.0004645292478096237,0.0004519983179758469,-0.09672307370537109,685534
54,utr_enhancers,0.00044858178768589154,0.0004450980691386721,-0.027842025691908964,669271
55,utr_enhancers,0.00048249393852417034,0.0004854297095103585,0.02181967438203264,700899
56,utr_enhancers,0.00044946419154242207,0.00043579409196751177,-0.10904560442075154,688950
57,utr_enhancers,0.00045584705686702455,0.00045462263983369163,-0.009630153532349804,673658
58,utr_enhancers,0.00045661415570539887,0.00046708188920785817,0.08219630510037142,689903
59,utr_enhancers,0.00048240224778263544,0.0004893047348088505,0.05130575564810271,666803
60,utr_enhancers,0.000457870016358407,0.0004478979873907297,-0.07808453904189741,671150
61,utr_enhancers,0.00044384238680695594,0.00043140797546430327,-0.10043573577164847,671586
62,utr_enhancers,0.00047821141321650857,0.0004657376541246415,-0.0935372374934119,699104
63,utr_enhancers,0.0004705955163042068,0.0004626648959995098,-0.06042801119648397,689912
64,utr_enhancers,0.000451439682251625,0.0004567069794365776,0.04182967320983907,663134
65,utr_enhancers,0.00046095762254902124,0.0004554519751612376,-0.042826368918804494,693637
66,utr_enhancers,0.0004759410351048661,0.0004629120880922356,-0.09815850764664233,677207
67,utr_enhancers,0.00047870457436365504,0.0004697831223839348,-0.06682989981394662,695248
68,utr_enhancers,0.0004796496660974877,0.0004880345138068947,0.06268104419137324,667500
69,utr_enhancers,0.00045804935341994325,0.0004334177542067484,-0.19280929736452868,686805
70,utr_enhancers,0.000481600801585888,0.0004924979818892615,0.08113693525747721,683052
71,utr_enhancers,0.0004818612110529264,0.0004956788665973133,0.10282685794063813,684463
72,utr_enhancers,0.0004924039038608451,0.0005033379631170608,0.07963151381042448,692019
73,utr_enhancers,0.000439107785676061,0.00043047355691166724,-0.07049431227177008,685176
74,utr_enhancers,0.0004635014768956298,0.0004613732082992132,-0.016464666980954477,699546
75,utr_enhancers,0.00044358137698211194,0.0004458673047200137,0.0184759956961565,689385
76,utr_enhancers,0.0004723447641283541,0.0004720369257960172,-0.0023367592459429664,667835
77,utr_enhancers,0.0004516226959543155,0.00044499726588947947,-0.0526001913920221,697528
78,utr_enhancers,0.0004659148484688249,0.0004609035222033063,-0.038566063385056956,683035
79,utr_enhancers,0.0004450753234684818,0.0004381972030670406,-0.05540576011818165,687071
80,utr_enhancers,0.0004894725267903558,0.0004778519633591396,-0.085135645765265,686963
81,utr_enhancers,0.0004682664739300122,0.00045275814579807586,-0.11875646295246295,697923
82,utr_enhancers,0.0004282657869278066,0.00040709279146529647,-0.17723196377215342,683995
83,utr_enhancers,0.00045338256354065604,0.0004613304939895017,0.06284974548504585,671644
84,utr_enhancers,0.00048101070268804244,0.0004862033947327384,0.038707966541286866,663828
85,utr_enhancers,0.00046014191326394213,0.00046456782668683556,0.03448902622157207,699061
86,utr_enhancers,0.00044823269998875583,0.00043715000745103905,-0.08865231318028635,702325
87,utr_enhancers,0.0004612764813110806,0.00045482527858027133,-0.050145716247783204,686649
88,utr_enhancers,0.0004558771054453619,0.0004499755818907706,-0.04641343104787036,676436
89,utr_enhancers,0.0004716872154530282,0.0004539201379145243,-0.1350677504869232,696044
90,utr_enhancers,0.0004629111846483818,0.0004550586743951245,-0.06082442530946521,693026
91,utr_enhancers,0.00046165640789565363,0.00046899772351706616,0.05701448309783693,669826
92,utr_enhancers,0.0004593866780918572,0.0004430581866380016,-0.1274475608008375,696009
93,utr_enhancers,0.00044217469075768915,0.00044602248719163807,0.031199038547728913,694488
94,utr_enhancers,0.00045779539480662315,0.0004328719202513302,-0.19520224320314242,687186
95,utr_enhancers,0.00047208355625524937,0.00046364705149839233,-0.06407478833850197,663662
96,utr_enhancers,0.0004796682298803215,0.0004835989024486813,0.029384450723673454,685804
97,utr_enhancers,0.00047646942382100393,0.000494476452851081,0.13551232871135124,676456
98,utr_enhancers,0.0004600232130790973,0.00045975410193131055,-0.0020975279491904477,689452
99,utr_enhancers,0.00044567404650696415,0.0004424472358972196,-0.025958472655646086,689035
100,utr_enhancers,0.0004806746204694758,0.00047447721063144377,-0.046231770696933856,677230
