bs,region,theta,pi,tajimas_d,n_call
36,all_enhancers,0.0004643403449315592,0.00046623625833843417,0.014671613820340691,11048284
37,all_enhancers,0.00046104009808190904,0.00045866498187802643,-0.018511399252060606,10659447
38,all_enhancers,0.00046350631485419104,0.00046466804014469204,0.00900623270056602,10991363
39,all_enhancers,0.0004685691763261211,0.0004652257123801677,-0.025639976171686212,10754526
40,all_enhancers,0.0004623149337043983,0.0004632336128092158,0.007140367373744516,10891665
41,all_enhancers,0.0004575847214635605,0.00045229542909876695,-0.041535562904842824,10901154
42,all_enhancers,0.00045788352192872015,0.0004566243791999231,-0.009881322754368939,11084186
43,all_enhancers,0.0004646514041239488,0.00046451097304547065,-0.0010860012376980267,10786130
44,all_enhancers,0.00045348700886734694,0.00044992947277937544,-0.028188856604695552,10822327
45,all_enhancers,0.0004625689706362513,0.00046063998363040206,-0.014984687864531757,10929725
46,all_enhancers,0.00046122194836579366,0.00045808189055380046,-0.02446370582581107,10904922
47,all_enhancers,0.00046610271734446294,0.00046589861627008137,-0.0015734698792631053,10826618
48,all_enhancers,0.00046374374554607883,0.0004668128027828501,0.02378054184003257,10889552
49,all_enhancers,0.00046413099242040013,0.0004627986260459774,-0.01031520207424354,10849972
50,all_enhancers,0.0004643180546414537,0.000462661438810891,-0.01282039302264193,10924577
51,all_enhancers,0.00046241356768612083,0.00046351055205004813,0.008524423181697126,10974672
52,all_enhancers,0.00046703570065006496,0.00046579058690245773,-0.009579749548934832,10878915
53,all_enhancers,0.00046502743199830135,0.0004651861272190561,0.0012262528392622527,10847041
54,all_enhancers,0.00046678124012791233,0.00046504903400903543,-0.013334651374527532,10934462
55,all_enhancers,0.0004706435958915214,0.0004699190368778991,-0.005531954414887341,11110367
56,all_enhancers,0.00046393767810954815,0.00045907887966208327,-0.03763260426152343,10921516
57,all_enhancers,0.00046906317333954013,0.00046455267625874705,-0.03455325876262141,10960816
58,all_enhancers,0.0004691243026499534,0.0004725997918915181,0.02662090960544038,10773341
59,all_enhancers,0.0004603696817536367,0.00045703681087571994,-0.026013937805358697,10883187
60,all_enhancers,0.0004672775886811618,0.0004624132585969082,-0.03740616667417751,10858139
61,all_enhancers,0.00046314385871213174,0.00046027929891168296,-0.02222476183536907,10957367
62,all_enhancers,0.00046346227339690124,0.0004613436525113108,-0.01642606531408899,10872105
63,all_enhancers,0.0004607666522807796,0.0004614739173661578,0.00551562741434774,10775144
64,all_enhancers,0.00045937769370787035,0.0004627504383159042,0.026381987537967246,10844135
65,all_enhancers,0.00046187205931952444,0.0004574882067708372,-0.03410582872761683,10853822
66,all_enhancers,0.00046155919624208796,0.0004633900515764033,0.014253484610407345,10873259
67,all_enhancers,0.0004634849905689234,0.00046570448529247976,0.017207274178496237,10694366
68,all_enhancers,0.0004684405888526094,0.00047054139653170476,0.01611489124248484,10914956
69,all_enhancers,0.000471419545670187,0.000467203995917068,-0.032132415482048975,11047955
70,all_enhancers,0.0004648612033909747,0.0004648536518452607,-5.837238358885352e-05,10872140
71,all_enhancers,0.00045942432277820125,0.00045701091744739273,-0.018875981735467635,10726809
72,all_enhancers,0.00046941590834027717,0.00046847051214671964,-0.007236879513326863,10839285
73,all_enhancers,0.00046931104473209203,0.0004701177144009235,0.006176334570437584,10940405
74,all_enhancers,0.0004625797979794361,0.0004650185990384681,0.018944546836715995,10862713
75,all_enhancers,0.00045779591757710603,0.00046187166444915676,0.031991059681796996,10777144
76,all_enhancers,0.00046264412122398166,0.00045766114421680386,-0.03870216745262509,10683211
77,all_enhancers,0.00046439527610555394,0.00046281724636192416,-0.012210179642801088,10846568
78,all_enhancers,0.0004659817910213771,0.00046131059825006726,-0.036020815958176584,10816542
79,all_enhancers,0.0004669881903039,0.0004624677182856793,-0.034783505604028625,10924565
80,all_enhancers,0.00046442233813630095,0.0004640696938642846,-0.00272846311585761,10793297
81,all_enhancers,0.0004589428242430488,0.00046626553114349057,0.05733331921313241,10864690
82,all_enhancers,0.0004629731150314972,0.00046268365344341264,-0.0022466200231514967,10844684
83,all_enhancers,0.00046428839123658673,0.0004646527882363062,0.002820214180473469,10928970
84,all_enhancers,0.0004642906229446021,0.00046289419728609576,-0.010807458948228625,11027759
85,all_enhancers,0.00045996298791987894,0.00046141842024667823,0.011370080261024429,10905864
86,all_enhancers,0.00046281483691579993,0.0004586392372130107,-0.03241950813723232,10913725
87,all_enhancers,0.0004642260203615767,0.00046305286105730617,-0.009080746678870915,10746586
88,all_enhancers,0.0004630727699734163,0.00046219661638879743,-0.00679869236269372,10831236
89,all_enhancers,0.00046874851301440744,0.0004715425923525593,0.021418744396594067,10834131
90,all_enhancers,0.00046292874780690704,0.0004636693727274088,0.00574881974791126,10856841
91,all_enhancers,0.00046337216771750686,0.0004672557432575656,0.030115911802185875,10792305
92,all_enhancers,0.0004642269160113584,0.00046369043706355803,-0.004152565344340896,10756266
93,all_enhancers,0.00046115553547415215,0.00045749061123129487,-0.028556944224071276,10836275
94,all_enhancers,0.00046536162905689367,0.00045597138694143186,-0.07250717075110248,10837408
95,all_enhancers,0.00046523874298217815,0.000471967504205243,0.051970124512271815,10801552
96,all_enhancers,0.00046035665504757893,0.00045600272855359793,-0.033984525062970915,10920295
97,all_enhancers,0.0004674802192212993,0.00046495444927447863,-0.019414506417012305,10972701
98,all_enhancers,0.0004727978152708585,0.0004748520511727557,0.01561246471903852,10993524
99,all_enhancers,0.0004665060591930223,0.0004703650159583333,0.029724077594354133,10988719
100,all_enhancers,0.0004639523165672615,0.0004636464698413625,-0.0023687759362306378,10660021
0,cds_enhancers,0.00027197835151871136,0.000247476830429472,-0.3230493464679179,1233156
1,cds_enhancers,0.00027963177383513656,0.0002491086784964808,-0.39146381060653035,1251553
2,cds_enhancers,0.0002726519254843019,0.00024208620564695714,-0.40200772514593647,1227750
3,cds_enhancers,0.0002645254860568139,0.00023168574454863572,-0.4451561994863084,1228987
4,cds_enhancers,0.00026864365833481277,0.00024623159036398434,-0.29915593939648755,1225314
5,cds_enhancers,0.00027175314655378046,0.0002411076638677018,-0.40438699461670596,1227865
6,cds_enhancers,0.0002741856957061902,0.00023724119496691117,-0.48317259669879004,1206804
7,cds_enhancers,0.0002705769651718819,0.00024881643272323323,-0.2883929250618626,1233995
8,cds_enhancers,0.00027854786533160794,0.000256776558906594,-0.2802965948682506,1234097
9,cds_enhancers,0.0002721816127530095,0.0002478626208901893,-0.3203891639245745,1207811
10,cds_enhancers,0.00026699654836212874,0.0002376915812750841,-0.3935753430754781,1232873
11,cds_enhancers,0.0002708398809082417,0.0002443863529569395,-0.3502470163472014,1229630
12,cds_enhancers,0.00028053986102883596,0.00026447197691956495,-0.20540040293539827,1230685
13,cds_enhancers,0.00028153842298117376,0.0002466710842747386,-0.44413838088306984,1226320
14,cds_enhancers,0.00027902566388182963,0.00025137709241463985,-0.3553754771652959,1267337
15,cds_enhancers,0.0002751707703038652,0.00025132363952719365,-0.31078373638403345,1237553
16,cds_enhancers,0.0002783400522179846,0.00025703810066383937,-0.27445161205780305,1220380
17,cds_enhancers,0.0002788909072885326,0.0002498552313337332,-0.37338091951694835,1261798
18,cds_enhancers,0.000277613817047895,0.00026036556512426474,-0.2228194086318452,1259878
19,cds_enhancers,0.0002748046427394961,0.00023803791994195415,-0.479800343096036,1246225
20,cds_enhancers,0.0002681546031368424,0.00024323530694655884,-0.3332366398173381,1240344
21,cds_enhancers,0.0002765787094715572,0.00026009443923834794,-0.21373804724723774,1239782
22,cds_enhancers,0.0002734153337745569,0.0002468620756827502,-0.3482473886666305,1204714
23,cds_enhancers,0.00026658687900965876,0.00023914090709313237,-0.3691512731201727,1200178
24,cds_enhancers,0.00028935695778694437,0.00026956565892496346,-0.24530493946694215,1231722
25,cds_enhancers,0.0002658409964967831,0.00024635768990839994,-0.26281579948514655,1262432
26,cds_enhancers,0.0002726573634692821,0.00024897316258630774,-0.3115031354232439,1244242
27,cds_enhancers,0.00026661563806977626,0.00024065876376888826,-0.3491099243601107,1238656
28,cds_enhancers,0.00028003168518786915,0.000277140641310857,-0.03702464659896677,1241342
29,cds_enhancers,0.0002675526960490208,0.0002492945303636214,-0.2447175804194417,1263172
30,cds_enhancers,0.0002822123733661856,0.00025126089033693385,-0.393294052938462,1190717
31,cds_enhancers,0.0002668323486527269,0.0002382598636520597,-0.3839734519870397,1232828
32,cds_enhancers,0.0002605487685024819,0.00023734593722300566,-0.3193258676357771,1250214
33,cds_enhancers,0.0002781812520179072,0.00024645066114296747,-0.40905394060681194,1231869
34,cds_enhancers,0.0002778942896546588,0.0002606040645952709,-0.22312478441179706,1228511
35,cds_enhancers,0.0002627097643129547,0.00024171502409854484,-0.2865605710263143,1239930
36,cds_enhancers,0.00027440270863845844,0.00025155743652444074,-0.29855401166279,1228513
37,cds_enhancers,0.00026508497425543356,0.00023050841057660818,-0.46771237599516025,1228820
38,cds_enhancers,0.0002648027639238678,0.000241698614033967,-0.3128692632354169,1247136
39,cds_enhancers,0.0002748430398551846,0.00025375883409177013,-0.27509991455004884,1230446
40,cds_enhancers,0.0002629526743758628,0.00023984720814786888,-0.31507747839713024,1236338
41,cds_enhancers,0.0002740518077722262,0.0002456797703961142,-0.371257477791322,1233216
42,cds_enhancers,0.0002642674917600106,0.00024341440911596247,-0.2829455465445207,1225318
43,cds_enhancers,0.00026924075806691357,0.0002514795477530516,-0.23655229837113376,1226579
44,cds_enhancers,0.00027513313005764667,0.000259466262911794,-0.20419214769134036,1205766
45,cds_enhancers,0.0002776064944612923,0.00025408521581355955,-0.30384176498671345,1215880
46,cds_enhancers,0.0002852093673559795,0.00025967966477937854,-0.32103522731964873,1256401
47,cds_enhancers,0.0002665044584911065,0.0002393968599416072,-0.36474298612213973,1245610
48,cds_enhancers,0.0002554489680565074,0.00023637081372465443,-0.2677877563959565,1244952
49,cds_enhancers,0.0002704457772434661,0.00025404603044854577,-0.21745864211763283,1252831
50,cds_enhancers,0.00026405185892654595,0.00023674558274943875,-0.3708182731624319,1240937
51,cds_enhancers,0.00027620703433516535,0.00024266960423592664,-0.4354444845359335,1250767
52,cds_enhancers,0.00027839532877593944,0.0002581982930601503,-0.26016716213119506,1226300
53,cds_enhancers,0.0002675781129366394,0.00024473805312440547,-0.30608545547784155,1235002
54,cds_enhancers,0.0002654284185234731,0.00024343904206483049,-0.2970623679736017,1227230
55,cds_enhancers,0.0002731161597358513,0.0002472260259598121,-0.33993686283000935,1229589
56,cds_enhancers,0.00027946899718841333,0.0002454011394884169,-0.4371754093441423,1245376
57,cds_enhancers,0.0002733567165134506,0.0002458829233189418,-0.3604108211073147,1225369
58,cds_enhancers,0.000264555028131814,0.0002492144611898875,-0.20793735444491396,1263705
59,cds_enhancers,0.0002754724228294304,0.0002531827451221379,-0.29017690099422216,1253324
60,cds_enhancers,0.00028018739897220813,0.0002549907155745668,-0.32248958742518424,1210803
61,cds_enhancers,0.0002713447289730967,0.0002421836709039985,-0.38538681995304436,1242358
62,cds_enhancers,0.00027122036482300034,0.0002526435273218704,-0.24561803226969117,1237393
63,cds_enhancers,0.0002645470710331391,0.00023568475023628754,-0.3912022818232809,1219970
64,cds_enhancers,0.0002743370304103697,0.00024220367843981398,-0.42005420739469707,1253821
65,cds_enhancers,0.0002683776591573859,0.00024738188073782454,-0.28052460397081463,1217739
66,cds_enhancers,0.0002709587177006717,0.00024816079676906857,-0.3017153528085978,1231465
67,cds_enhancers,0.000273830828590276,0.00024702590888967126,-0.3510409583350351,1245175
68,cds_enhancers,0.0002669818359193557,0.0002464656834963882,-0.27554660333524766,1218483
69,cds_enhancers,0.00027275436212329695,0.0002526368895781759,-0.26449232683367224,1231220
70,cds_enhancers,0.0002776341589856079,0.0002552400141016806,-0.2892294054384557,1171732
71,cds_enhancers,0.00027389116585503734,0.00024844480966652323,-0.3331618842716748,1221412
72,cds_enhancers,0.00026766971839661813,0.00024001488698769137,-0.37046022433502873,1201732
73,cds_enhancers,0.0002670489525481447,0.0002413117663778379,-0.3455890391132689,1229419
74,cds_enhancers,0.0002678604487069302,0.00023170928761378183,-0.48395397738538326,1226495
75,cds_enhancers,0.00027402596790238157,0.00024817274432002316,-0.33833767071448484,1246636
76,cds_enhancers,0.0002703994590759714,0.00023779496251911345,-0.43239132812814624,1234012
77,cds_enhancers,0.00026998122485096573,0.0002463104601085366,-0.314404593791295,1242278
78,cds_enhancers,0.000272141016011103,0.00023514783128139865,-0.48745192649250263,1224539
79,cds_enhancers,0.00026525878060980053,0.00023309414063623217,-0.43481482770213975,1244992
80,cds_enhancers,0.0002765224459360464,0.00024878255440665764,-0.35973299576840384,1207463
81,cds_enhancers,0.0002741599607830291,0.0002427646308867079,-0.41065166798510067,1226472
82,cds_enhancers,0.00027461454826836843,0.0002537727814662072,-0.2721858388812957,1281447
83,cds_enhancers,0.0002817103334943334,0.00025882835260686646,-0.2912939268034547,1230139
84,cds_enhancers,0.0002775338531238611,0.00025869934347639434,-0.24338138640531043,1260241
85,cds_enhancers,0.00027710729732570357,0.000253866406531731,-0.30077714310854203,1249799
86,cds_enhancers,0.00026840905227058613,0.00025123884687136577,-0.22938796234844214,1226385
87,cds_enhancers,0.0002780501458911831,0.0002631265834609687,-0.19248268359051543,1248646
88,cds_enhancers,0.00027606175733438425,0.0002478641894005494,-0.36627840047693205,1209478
89,cds_enhancers,0.00027244805456313873,0.0002507206382422707,-0.28599780028111627,1268811
90,cds_enhancers,0.0002837540255866448,0.0002588792698415802,-0.3144005192767466,1256799
91,cds_enhancers,0.00026330638938766826,0.0002454575818053951,-0.24306632735792735,1230605
92,cds_enhancers,0.00026631380678584425,0.0002294700061011585,-0.4960558732921161,1195772
93,cds_enhancers,0.00028321805366189373,0.00025831034469979707,-0.3154073120092058,1248577
94,cds_enhancers,0.0002765654990653792,0.00024861092824547524,-0.362488541007694,1251472
95,cds_enhancers,0.00025882172716770545,0.00023665233405666976,-0.30713045672716244,1242814
96,cds_enhancers,0.0002742624556579302,0.000246243352782532,-0.366346924040575,1215849
97,cds_enhancers,0.0002650980863952468,0.00024096089902234905,-0.32648567562258085,1231186
98,cds_enhancers,0.0002651066775287892,0.0002367766045728902,-0.3831821843890204,1223866
99,cds_enhancers,0.0002703457911437451,0.00024857754522562923,-0.2887247669205328,1202528
100,cds_enhancers,0.0002832074349409729,0.0002644848180167762,-0.23708690106125876,1230451
0,cds,0.00024747119760547455,0.00022761616211080198,-0.28832089246245013,46318545
1,cds,0.0002462503478885611,0.00022601094902638188,-0.29535924501531013,46062252
2,cds,0.00024589376260603833,0.00022717946223636988,-0.27349932063597693,46721208
3,cds,0.0002474352977761259,0.0002253949621627869,-0.3201007999657241,46499466
4,cds,0.0002463404641641715,0.0002288574111574178,-0.2550420768651551,46888067
5,cds,0.000246856255205617,0.00022764192197903985,-0.2797122527158136,46776198
6,cds,0.0002467558456168934,0.00022401265522434396,-0.33121768226107895,45584636
7,cds,0.00024677231480379965,0.00022754675301023925,-0.2799706560138449,46125587
8,cds,0.00024682304836321205,0.00022812566195153281,-0.2722232602548412,46328967
9,cds,0.0002491146545611576,0.0002293103073076495,-0.28568759464835664,46046545
10,cds,0.000248500206246614,0.00022740843994538268,-0.30501175836000527,46594468
11,cds,0.00024729522345523264,0.0002288342713708792,-0.26826777754788617,46415675
12,cds,0.000246598812336487,0.00022727448082645238,-0.2816071902998774,46709373
13,cds,0.00024775138493949406,0.00022870474263491833,-0.27626929636455766,46569110
14,cds,0.0002446571333638952,0.00022538906713254718,-0.28301544651978966,46492811
15,cds,0.00025052828212207274,0.00023173878104786614,-0.26951868733182494,46234396
16,cds,0.0002457585923112539,0.00022379987455959906,-0.3210911966045833,46686697
17,cds,0.0002468126622649116,0.00022789764926919986,-0.27540336204088495,46316146
18,cds,0.00024904279533034476,0.00022904578950508887,-0.2885502912363317,46733193
19,cds,0.00024606470140485406,0.00022381617820852243,-0.32492404904053074,46381984
20,cds,0.00024798031364552125,0.0002271076692349628,-0.30247578782243423,46628161
21,cds,0.00024681965776744626,0.0002271572796551931,-0.28627675790350515,45922990
22,cds,0.00024532793619881605,0.000225656063145629,-0.2881566302320029,46394531
23,cds,0.00024808335793015585,0.00023032053255081012,-0.2573029735192485,46682268
24,cds,0.0002477658045614522,0.00022831230575823307,-0.2821542391074084,46460807
25,cds,0.0002477848183301487,0.0002274114414073652,-0.2954734810997049,46388006
26,cds,0.00024603757846445,0.0002261326497504648,-0.2907296074607579,46543984
27,cds,0.0002441992731141471,0.00022392526657270408,-0.2983492671906448,46362200
28,cds,0.00024637635962397277,0.00022514084546209744,-0.30973754600379977,46525244
29,cds,0.00024858439696543447,0.00022930654896215896,-0.27868582081033777,46245699
30,cds,0.0002470568852053963,0.00022592707531765408,-0.30734662431098286,45923162
31,cds,0.00024866806130010997,0.00022821149025681377,-0.29562606969022853,45755834
32,cds,0.00024836415374958007,0.0002308067857964917,-0.2540390247764533,45879170
33,cds,0.0002477389565345751,0.0002286788522039305,-0.276478306933988,46245112
34,cds,0.000250844334554428,0.00023286842029887422,-0.25752372434452137,46443724
35,cds,0.0002494648967026776,0.00022973590961156867,-0.2842010258481098,46263852
36,cds,0.00024754685158066386,0.00022844680484922377,-0.2772728036805853,46547814
37,cds,0.00024980726103290336,0.00022918371113966136,-0.29668058059850855,46985062
38,cds,0.0002492571340794388,0.00023038919644447295,-0.27202383230423166,46009900
39,cds,0.00024671478891549276,0.00022627642416105152,-0.29770160126562717,46632656
40,cds,0.00024601571509368016,0.00022541670254602625,-0.3008939662562814,46294464
41,cds,0.00024692112576898555,0.00022865536781322836,-0.2658334808867808,46626690
42,cds,0.0002504988901844017,0.0002311571086018884,-0.2774733232081244,46530885
43,cds,0.00024698061936877735,0.0002280057218165981,-0.27608730300438294,46019828
44,cds,0.0002471876691023854,0.00022717034960383921,-0.2910108457824057,46289257
45,cds,0.0002455936168982202,0.00022334447469922835,-0.32555629686490617,46334737
46,cds,0.00024931186034890784,0.00023166342724044794,-0.25438636639815615,46840164
47,cds,0.0002480867709319736,0.00022805449690378922,-0.290173047933714,46741269
48,cds,0.000244767756745371,0.00022354508982611656,-0.3115842007813634,46119600
49,cds,0.0002456416887152167,0.00022524980528142201,-0.29832175337913835,45922344
50,cds,0.0002467382922789059,0.00022703572263172334,-0.2869565496254419,45991150
51,cds,0.0002452724807714444,0.0002256353959972754,-0.28771210503154326,46461851
52,cds,0.0002483415258203964,0.00022898112455108901,-0.28015275230943015,45790955
53,cds,0.0002478425063154253,0.00022845169659366753,-0.28115782933729866,46121961
54,cds,0.00024900946886889815,0.00023078462577141292,-0.263013624271847,46372580
55,cds,0.0002471367430499065,0.00022689149075244932,-0.2943851236006848,46180786
56,cds,0.00024731821614230095,0.0002279468047891044,-0.28147201343815426,46273494
57,cds,0.0002489072253437143,0.00022752557931357345,-0.308698073832521,46354582
58,cds,0.00024668567046340345,0.00022601583648116456,-0.3011084669802698,46127879
59,cds,0.00024481195969681225,0.0002234466584616475,-0.3136221843718002,47297319
60,cds,0.00024663329370778174,0.00022648341775048246,-0.29359637793721843,46331571
61,cds,0.00024622701836519675,0.00022551020398549058,-0.3023550843147716,46387987
62,cds,0.0002457952939292675,0.0002243791732366227,-0.3131100065461034,45971294
63,cds,0.0002483476992572149,0.0002286381641949896,-0.28519776140530984,45772547
64,cds,0.00024649444607085315,0.00022692031992377904,-0.2853680910114546,46602133
65,cds,0.0002480037899396838,0.00022881420059448819,-0.27805939023941506,46380771
66,cds,0.0002480696110674749,0.00022866185997044654,-0.28114583441175456,46039972
67,cds,0.00024622383001360207,0.000227374884967362,-0.2750976152809489,46144726
68,cds,0.0002494845282702506,0.0002295534129972127,-0.2870902381631585,46508622
69,cds,0.00024612309955632456,0.00022496393443120728,-0.3089413085726833,46113948
70,cds,0.0002479258325393012,0.0002290614648311237,-0.2734329136838888,46588240
71,cds,0.0002483200788317323,0.0002269280242237511,-0.30957850832971723,46220656
72,cds,0.0002481545382741805,0.0002294880359552047,-0.27031558707741227,46621349
73,cds,0.0002475963546732688,0.00022909882343241777,-0.2684722425250263,45901053
74,cds,0.0002464527159685275,0.00022939730365620231,-0.2486902364572363,46535193
75,cds,0.0002477624254526532,0.0002275139307576311,-0.2936889311608997,46555783
76,cds,0.00024739335752061646,0.00022634828630567057,-0.30569809292088207,46768261
77,cds,0.0002511642154731634,0.0002318552683397597,-0.27626867892823487,46843066
78,cds,0.0002483586388113806,0.00022990958483897327,-0.26694713463454967,46703055
79,cds,0.0002454885412449174,0.00022725219507205188,-0.2669540260352952,46303904
80,cds,0.0002449190840184187,0.00022478565346053468,-0.29540985141990384,46324007
81,cds,0.0002499408937735352,0.0002321687834245873,-0.2555242384231892,46385093
82,cds,0.0002457015789758321,0.0002266271379810046,-0.2789807795644646,47171453
83,cds,0.00024717250500112716,0.00022750557958335044,-0.2859344102518166,46383194
84,cds,0.00024989508576395353,0.00023054853932038608,-0.2782123083875766,46708533
85,cds,0.0002461502569574574,0.00022851769478205263,-0.257421518170485,45924167
86,cds,0.00024810856548843784,0.00022830305873934887,-0.2868628864639184,46294632
87,cds,0.00024533253011789225,0.0002256824370031996,-0.28783221776532075,46426878
88,cds,0.0002479057245117769,0.0002279485865646275,-0.2892958487674996,46899103
89,cds,0.00024796647219229114,0.00022857845999605671,-0.28097688112373315,46494988
90,cds,0.00024660541796339935,0.0002274336164550787,-0.2793768202644724,46404636
91,cds,0.0002452505676715185,0.00022551913385166088,-0.2891202017016136,46252651
92,cds,0.00024808910650374376,0.0002279828548553748,-0.29124159685666456,46002643
93,cds,0.0002510213968523632,0.00023193718587431598,-0.2732084121694405,46490413
94,cds,0.0002447023801549953,0.00022402084175722134,-0.3037206220951893,46060061
95,cds,0.00024822878113069005,0.00022774825842534146,-0.29649602545135023,45959480
96,cds,0.0002461794639678181,0.00022657856634014016,-0.2861236862776497,45847289
97,cds,0.00024745211049968465,0.00022546499114089105,-0.3193062726804532,46611566
98,cds,0.00024645032948230624,0.00022635857946471535,-0.2929668132975874,46440799
99,cds,0.00024689777336438516,0.00022660933674428858,-0.29529893278049124,47039322
100,cds,0.00024861654714670604,0.0002306057976096371,-0.26033473479815,46532124
0,intergenic_enhancers,0.00047592518276965914,0.0004772573086710117,0.010055210667164229,3860614
1,intergenic_enhancers,0.00047456921569622265,0.0004701927324824574,-0.03312900005762745,3828265
2,intergenic_enhancers,0.0004733445676367233,0.0004762029460515695,0.021693374563620166,3886192
3,intergenic_enhancers,0.0004657162221480016,0.0004716688150246773,0.045915976928360795,3822299
4,intergenic_enhancers,0.00048351541496947253,0.00047806632214856013,-0.04048539936061167,3799123
5,intergenic_enhancers,0.0004656893703349411,0.00047303619822357436,0.05667392975565268,3839097
6,intergenic_enhancers,0.0004682847468269286,0.00046715540090192984,-0.008663604603634552,3858118
7,intergenic_enhancers,0.00047237911487010175,0.0004758553489336744,0.026436280099182488,3832849
8,intergenic_enhancers,0.00047248206527331354,0.0004799924509858636,0.05710336780755027,3893740
9,intergenic_enhancers,0.0004805236555500239,0.00048395243423735154,0.025633705215320268,3870974
10,intergenic_enhancers,0.00048247435929189066,0.00047677204264158957,-0.042458207819543216,3807765
11,intergenic_enhancers,0.0004853686102241504,0.00048186951131025206,-0.02589834329891188,3849123
12,intergenic_enhancers,0.0004786853290897866,0.00047614752207175546,-0.019045552133538396,3849553
13,intergenic_enhancers,0.0004704489384680512,0.00047282631193847486,0.018153838535554294,3882306
14,intergenic_enhancers,0.00047142928070200416,0.0004744397364115291,0.02294022148042808,3838297
15,intergenic_enhancers,0.0004819226496669997,0.00047645337333424595,-0.04077000794340935,3895335
16,intergenic_enhancers,0.00047358762230111063,0.00047852873417199147,0.03748056921781464,3818993
17,intergenic_enhancers,0.00048721047576548486,0.00048719381990084234,-0.00012281170404129438,3874185
18,intergenic_enhancers,0.00047566346413118886,0.00047881324567305674,0.023788466719603267,3890239
19,intergenic_enhancers,0.0004667396901594473,0.00047102212253443944,0.03296057451797278,3813458
20,intergenic_enhancers,0.0004818272306016116,0.00048541499468381934,0.026749642911693055,3832462
21,intergenic_enhancers,0.00047724727880002965,0.0004667507726564058,-0.07901057463266999,3835091
22,intergenic_enhancers,0.0004801238895193248,0.0004814096004342867,0.00962003166600618,3869284
23,intergenic_enhancers,0.00047760345385370934,0.00047759975748114144,-2.7803060398914373e-05,3841211
24,intergenic_enhancers,0.0004784301014711588,0.0004826435823932433,0.031637874857414205,3844435
25,intergenic_enhancers,0.00046915792196065663,0.0004692936684444931,0.0010394223604325542,3870135
26,intergenic_enhancers,0.0004764261444330096,0.00046977598997385405,-0.0501441068643464,3838100
27,intergenic_enhancers,0.0004848801310308483,0.0004951436380436853,0.07604186868319136,3944107
28,intergenic_enhancers,0.0004720902600936579,0.0004854956366994004,0.10200807008112198,3803397
29,intergenic_enhancers,0.0004673188285997253,0.0004660187954736357,-0.009993612672451519,3860127
30,intergenic_enhancers,0.0004701493336196492,0.000468932184753265,-0.009300170494668417,3873377
31,intergenic_enhancers,0.00047840806189318577,0.000478202363714598,-0.001544610193979383,3893471
32,intergenic_enhancers,0.00048012737147361696,0.00047766984225195916,-0.01838780833805098,3897841
33,intergenic_enhancers,0.00048579809169356654,0.0004977380284725251,0.08829505218443474,3907520
34,intergenic_enhancers,0.00047856874743012296,0.0004805716356143296,0.015034787710079331,3846906
35,intergenic_enhancers,0.00047917153341834234,0.00047218300512780296,-0.052393830372714265,3853255
36,intergenic_enhancers,0.0004600750581597013,0.00045869384624451975,-0.010784755301180601,3861708
37,intergenic_enhancers,0.0004789287612395695,0.00048231721301671815,0.02541650567792629,3855656
38,intergenic_enhancers,0.0004856833119116588,0.00048824657156387263,0.01895950128286074,3847512
39,intergenic_enhancers,0.000477913199334686,0.0004722578347208594,-0.04251071665751958,3895259
40,intergenic_enhancers,0.0004902565784380105,0.0004892194785526482,-0.007599452192531045,3759569
41,intergenic_enhancers,0.00048157278426994726,0.00048066593437865715,-0.006764880272665687,3861205
42,intergenic_enhancers,0.00047012927540785024,0.00046450631014487414,-0.042966375559741914,3820630
43,intergenic_enhancers,0.00046056728301382906,0.000463282409343442,0.021177702015153312,3927888
44,intergenic_enhancers,0.0004688348744692745,0.00046330462631658073,-0.04237512559543059,3957878
45,intergenic_enhancers,0.00046538449592182027,0.0004675699865351521,0.016870207336023835,3920868
46,intergenic_enhancers,0.00046154317686812667,0.00046182008843463743,0.0021552686843697754,3724440
47,intergenic_enhancers,0.000471841649821574,0.0004724078011850934,0.004310432918618068,3894480
48,intergenic_enhancers,0.0004818951378685662,0.0004925614574307148,0.07951478294594529,3840377
49,intergenic_enhancers,0.00047363691476619643,0.00048260606602700597,0.06802756515125058,3760642
50,intergenic_enhancers,0.000470870963841477,0.00047797319724347234,0.05418510151281086,3953971
51,intergenic_enhancers,0.000475016370630396,0.00047621367011138713,0.00905481640243768,3886961
52,intergenic_enhancers,0.00047164920289689263,0.0004691946615652624,-0.018695431225544866,3887885
53,intergenic_enhancers,0.0004794752661709184,0.00047774810684779646,-0.012940566525032737,3888383
54,intergenic_enhancers,0.0004697811860081396,0.000473342125026588,0.027230381456999984,3916126
55,intergenic_enhancers,0.0004885510229212223,0.0004925785689323876,0.02961542671973234,3823172
56,intergenic_enhancers,0.00047077604459980595,0.00047155471272412414,0.005941785201286312,3778940
57,intergenic_enhancers,0.0004666852722679005,0.00046742500104409416,0.005694166862089838,3874098
58,intergenic_enhancers,0.00047521965680905336,0.00048122395072205026,0.04538858762435335,3748117
59,intergenic_enhancers,0.00047852530193619777,0.00048456329816996385,0.045328699944943526,3856218
60,intergenic_enhancers,0.00047841242194242463,0.00048053148382112,0.015912221071356737,3955293
61,intergenic_enhancers,0.0004686099845806701,0.00047001750792648015,0.010790008920780856,3771696
